doc_id,question,choices,correct_answer,llada_prediction,llama_prediction,llada_correct,llama_correct,question_length,num_choices,agreement,llada_advantage,llama_advantage
84,"Q: Cameron got a new video game and wanted to spend the night playing it. How would Cameron feel afterwards? 
  choice: A gamer
  choice: Addicted to video games
  choice: Tired
A:","['Tired', 'Addicted to video games', 'A gamer']",A gamer,"['-4.052737265825272', '0.0']","['-2.484375', 'False']",False,False,180,3,True,False,False
85,"Q: Alex grew closer to their significant other after they vacationed together. How would Alex feel afterwards? 
  choice: Back from vacation
  choice: Happy
  choice: In love
A:","['In love', 'Happy', 'Back from vacation']",In love,"['-5.10942816734314', '0.0']","['-2.640625', 'False']",False,False,177,3,True,False,False
86,"Q: Aubrey got gas at the station and got some snacks for the drive. Why did Aubrey do this? 
  choice: Find a gas station to stop at
  choice: Have fuel
  choice: Make a snack
A:","['Find a gas station to stop at', 'Make a snack', 'Have fuel']",Have fuel,"['-3.23458468914032', '0.0']","['-1.703125', 'False']",False,False,178,3,True,False,False
87,"Q: Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. How would you describe Riley? 
  choice: As silly
  choice: As talkative
  choice: Like a person who was thoughtful
A:","['As talkative', 'As silly', 'Like a person who was thoughtful']",As silly,"['-5.972943961620331', '0.0']","['-1.78125', 'False']",False,False,206,3,True,False,False
88,"Q: Aubrey fed Tracy's kids spaghetti after the baseball practice. How would Tracy feel as a result? 
  choice: Like she was ignored
  choice: No one cared about her
  choice: Relieved
A:","['Like she was ignored', 'No one cared about her', 'Relieved']",Relieved,"['-8.212069034576416', '0.0']","['-1.6953125', 'True']",False,False,186,3,True,False,False
89,"Q: Quinn cried their eyes out and ate a whole carton of icecream over her breakup. What will Quinn want to do next? 
  choice: Get back together with her boyrfrined
  choice: Keep crying
  choice: Purchase ice cream
A:","['Get back together with her boyrfrined', 'Purchase ice cream', 'Keep crying']",Keep crying,"['-1.7527750125154853', '0.0']","['-4.6875', 'False']",False,False,218,3,True,False,False
90,"Q: remy had a good talk with aubrey so aubrey understood remy better now. How would Remy feel as a result? 
  choice: Anxious
  choice: Calm
  choice: Unsatisfied
A:","['Unsatisfied', 'Calm', 'Anxious']",Calm,"['-8.401699662208557', '0.0']","['-2.671875', 'False']",False,False,165,3,True,False,False
91,"Q: Alex took care of the children after school so that their parents could continue to work. What will Alex want to do next? 
  choice: Fight the parents
  choice: Go home
  choice: Play games with the kids
A:","['Go home', 'Play games with the kids', 'Fight the parents']",Play games with the kids,"['-2.367868721485138', '0.0']","['-2.15625', 'False']",False,False,209,3,True,False,False
92,"Q: Taylor taught math in the schools where underprivileged children studied. How would Taylor feel afterwards? 
  choice: Frustrated by her inexperience teaching
  choice: Impacting the community
  choice: Jealous of teachers that are not in the school
A:","['Frustrated by her inexperience teaching', 'Jealous of teachers that are not in the school', 'Impacting the community']",Impacting the community,"['-6.448543518781662', '0.0']","['-1.71875', 'True']",False,False,255,3,True,False,False
93,"Q: Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. What will Sydney want to do next? 
  choice: She will cry and run away
  choice: She will thank her for the necklace
  choice: They'll get a kiss
A:","['She will cry and run away', 'She will thank her for the necklace', ""They'll get a kiss""]",She will thank her for the necklace,"['-7.1431925147771835', '0.0']","['-1.8359375', 'True']",False,False,275,3,True,False,False
94,"Q: Kendall didn't get the job despite the interviewer telling her she was qualified. How would the interviewer feel as a result? 
  choice: Happy for Kendall
  choice: Like Kendall was the best
  choice: Like they lied to Kendall
A:","['Like Kendall was the best', 'Happy for Kendall', 'Like they lied to Kendall']",Like they lied to Kendall,"['-6.060114234685898', '0.0']","['-4.53125', 'False']",False,False,232,3,True,False,False
95,"Q: Riley talked to their friends about what they should do that night. Why did Riley do this? 
  choice: Do something fun
  choice: Go out
  choice: Hang out
A:","['Go out', 'Do something fun', 'Hang out']",Do something fun,"['-6.5782802402973175', '0.0']","['-2.125', 'False']",False,False,160,3,True,False,False
96,"Q: Remy went into town and found a fun place to get treats and ate some ice cream. What does Remy need to do before this? 
  choice: Have excitement
  choice: Lock his house when leaving
  choice: Settle down
A:","['Settle down', 'Have excitement', 'Lock his house when leaving']",Lock his house when leaving,"['-6.937404364347458', '0.0']","['-2.71875', 'False']",False,False,211,3,True,False,False
97,"Q: Carson was at a friend's house playing video games to get away from his arguing parents. What does Carson need to do before this? 
  choice: Run over to his friends house
  choice: Stretch out the time at their friends
  choice: Try a different game
A:","['Try a different game', 'Run over to his friends house', 'Stretch out the time at their friends']",Run over to his friends house,"['-12.653652429580688', '0.0']","['-4.21875', 'False']",False,False,255,3,True,False,False
98,"Q: Taylor taught math in the schools and got a lot of praise for his style of teaching. Why did Taylor do this? 
  choice: Continue teaching
  choice: Educate other teachers
  choice: Loved
A:","['Loved', 'Continue teaching', 'Educate other teachers']",Continue teaching,"['-9.7578125', '0.0']","['-3.78125', 'False']",False,False,192,3,True,False,False
99,"Q: Robin pulled Carson over for speeding and then didnt write him a ticket. Why did Robin do this? 
  choice: Hated him
  choice: Issue a warning
  choice: Thought he was cute
A:","['Thought he was cute', 'Issue a warning', 'Hated him']",Issue a warning,"['-8.01163986325264', '0.0']","['-3.09375', 'False']",False,False,178,3,True,False,False
100,"Q: Robin left food out for the animals in her backyard to come and enjoy. What will Robin want to do next? 
  choice: Chase the animals away
  choice: Go out in the backyard
  choice: Watch the animals eat
A:","['Chase the animals away', 'Watch the animals eat', 'Go out in the backyard']",Watch the animals eat,"['-7.917834579944611', '0.0']","['-1.5390625', 'False']",False,False,208,3,True,False,False
101,"Q: Alex spent a minute thinking and finally decided to take action over it. Why did Alex do this? 
  choice: Have free time
  choice: Wanted to be foolhardy
  choice: Wanted to have the best response
A:","['Have free time', 'Wanted to have the best response', 'Wanted to be foolhardy']",Wanted to have the best response,"['-9.172550201416016', '0.0']","['-1.796875', 'False']",False,False,202,3,True,False,False
102,"Q: Bailey was not doing well at work but wanted to change the perspective to feel better. How would you describe Bailey? 
  choice: Worried
  choice: Confident
A:","['Confident', 'Worried']",Worried,"['-2.8947761058807373', '0.0']","['-2.03125', 'False']",False,False,162,2,True,False,False
103,"Q: Sydney is a fan of Hillary Clinton. One day she found a biography of Hillary Clinton. Sydney wanted to read it. Why did Sydney do this? 
  choice: Become friends with Hillary Clinton
  choice: Get her glasses
  choice: Know more about Hillary Clinton
A:","['Know more about Hillary Clinton', 'Become friends with Hillary Clinton', 'Get her glasses']",Know more about Hillary Clinton,"['-0.3021147232502699', '0.0']","['-1.5703125', 'False']",False,False,256,3,True,False,False
104,"Q: Cameron left the Halloween party early and drove home as fast as they could. Why did Cameron do this? 
  choice: Get home to a sick dog
  choice: Go to bed
  choice: Take the child to the doctor
A:","['Get home to a sick dog', 'Take the child to the doctor', 'Go to bed']",Go to bed,"['-2.608170732855797', '0.0']","['-1.0859375', 'True']",False,False,200,3,True,False,False
105,"Q: Kendall lost their shirt and walked around topless. How would you describe Kendall? 
  choice: Ashamed
  choice: Embarassed
  choice: In trouble
A:","['Ashamed', 'Embarassed', 'In trouble']",Embarassed,"['-3.6634754687547684', '0.0']","['-2.125', 'False']",False,False,150,3,True,False,False
106,"Q: Taylor got louder as they raised their voice because of the altercation. Why did Taylor do this? 
  choice: Be obnoxious
  choice: So people would ignore her
  choice: Yell at them
A:","['Yell at them', 'So people would ignore her', 'Be obnoxious']",Yell at them,"['-1.4117059633135796', '0.0']","['-2.828125', 'False']",False,False,186,3,True,False,False
107,"Q: Kai knew that things were getting out of control and managed to keep his temper in check. How would Others feel as a result? 
  choice: Anxious
  choice: Relieved
  choice: Scared
A:","['Relieved', 'Anxious', 'Scared']",Relieved,"['-0.5550120882689953', '0.0']","['-3.25', 'False']",False,False,185,3,True,False,False
108,"Q: Tom gave Sydney a red scarf. Sydney set it on fire. How would you describe Sydney? 
  choice: Angry at Tom
  choice: Bad that she had destroyed it
  choice: Hot tempered
A:","['Hot tempered', 'Angry at Tom', 'Bad that she had destroyed it']",Hot tempered,"['-0.802669532597065', '0.0']","['-3.015625', 'False']",False,False,175,3,True,False,False
109,"Q: Austin built a mall on the site where the ruins were found. What does Austin need to do before this? 
  choice: Bring a local attraction
  choice: Find a new site
  choice: Remove the artifacts
A:","['Bring a local attraction', 'Remove the artifacts', 'Find a new site']",Remove the artifacts,"['-4.110147222876549', '0.0']","['-2.375', 'False']",False,False,199,3,True,False,False
110,"Q: aubrey helped sasha move because they were good friends and sasha needed help. How would Sasha feel as a result? 
  choice: Annoyed with aubrey
  choice: Happy to have assistance
  choice: Sad to have assistance
A:","['Happy to have assistance', 'Annoyed with aubrey', 'Sad to have assistance']",Happy to have assistance,"['-3.0956772714853287', '0.0']","['-2.203125', 'False']",False,False,217,3,True,False,False
111,"Q: Cameron arrived at the restaurant and sat at their table. What will Cameron want to do next? 
  choice: Eat
  choice: Learn about food
  choice: Order food
A:","['Learn about food', 'Order food', 'Eat']",Order food,"['-5.899716287851334', '0.0']","['-3.140625', 'False']",False,False,161,3,True,False,False
112,"Q: Alex and his brother didn't have much in common. They went on a camping trip and Alex grew closer to their brother. How would Others feel as a result? 
  choice: Happy
  choice: Lonely
  choice: Upset
A:","['Lonely', 'Happy', 'Upset']",Happy,"['-6.3125', '0.0']","['-1.09375', 'True']",False,False,206,3,True,False,False
113,"Q: Remy, their partner Joe and family were out for dinner when Joe suddenly asked Remy to marry them.  Remy smiled and answered the question happily saying yes of course. What will Others want to do next? 
  choice: Continue her relationship with Joe through marriage
  choice: Criticize them
  choice: Hug them
A:","['Continue her relationship with Joe through marriage', 'Hug them', 'Criticize them']",Hug them,"['-1.30051788687706', '0.0']","['-2.375', 'False']",False,False,314,3,True,False,False
114,"Q: Riley was in pain. How would Riley feel afterwards? 
  choice: Aware
  choice: Great
  choice: Painful
A:","['Aware', 'Painful', 'Great']",Painful,"['-10.5625', '0.0']","['-2.59375', 'False']",False,False,108,3,True,False,False
115,"Q: Jesse is patient and hardworking and hungry in the morning. How would you describe Jesse? 
  choice: Exhausted and starved
  choice: Ill prepared
  choice: Thoughtful
A:","['Ill prepared', 'Exhausted and starved', 'Thoughtful']",Exhausted and starved,"['-10.833887457847595', '0.0']","['-2.625', 'False']",False,False,172,3,True,False,False
