doc_id,premise,hypothesis,true_label,llada_prediction,llama_prediction,llada_correct,llama_correct,llada_margin,llama_margin,llada_confidence,llama_confidence,premise_length,hypothesis_length,agreement,llada_advantage,llama_advantage
929,"There is no tradition of clothes criticism that includes serious analysis, or even of costume criticism among theater, ballet, and opera critics, who do have an august writerly heritage.",Clothes criticism is not serious. ,entailment,entailment,contradiction,True,False,0.5,-0.5,0.5,0.5,186,34,False,True,False
941,It was deserved.,it was not deserved at all,contradiction,contradiction,entailment,True,False,0.5,-0.0625,0.5,0.0625,16,26,False,True,False
942,"Two bronze lions, carrying out feng shui principles, guard its doors.","Two golden calfs, carrying out capitalist principles, laugh at customers.",contradiction,contradiction,entailment,True,False,0.6875,-0.87109375,0.6875,0.87109375,69,73,False,True,False
943,I have a situation.,Everything is fine and I have nothing on my mind.,contradiction,contradiction,neutral,True,False,0.5,-0.25,0.5,0.25,19,49,False,True,False
962,it's the very same type of paint and everything,The paint is completely different to the brand I had originally picked.,contradiction,contradiction,entailment,True,False,0.5,0.0,0.5,0.0,47,71,False,True,False
965,His off-the-cuff style seems amateurish next to Inglis' polished mini-essays.,He didn't look like an amateur ,contradiction,contradiction,entailment,True,False,0.375,-0.49609375,0.375,0.49609375,77,31,False,True,False
967,"If she wasn't, how would they have known Jane Finn had got the papers?",How would they know that Jane Finn had lost the papers?,contradiction,contradiction,entailment,True,False,0.125,-0.62109375,0.125,0.62109375,70,55,False,True,False
974,"Well, we've just got to get down to it, that's all.",We should take a break from this.,contradiction,contradiction,entailment,True,False,0.875,-1.8046875,0.875,1.8046875,51,33,False,True,False
977,"As for the divisive issue of whether the Mass is a sacrifice for the remission of sins, the statement affirms that Christ's death upon the cross ...",The statement does not say anything about Christ's death on the cross.,contradiction,contradiction,entailment,True,False,1.0625,-0.25,1.0625,0.25,148,70,False,True,False
986,yeah i have too and i found it real interesting but,"I have also, and I found it boring. ",contradiction,contradiction,entailment,True,False,0.25,-0.5078125,0.25,0.5078125,51,36,False,True,False
988,"(In the short run, higher-income taxpayers may pay more taxes, not less, if a capgains rate cut leads them to sell more assets than they otherwise would have done.)",Richer people might have a tax increase.,entailment,entailment,contradiction,True,False,0.25,-0.37890625,0.25,0.37890625,164,40,False,True,False
995,"One or two, replied Tommy modestly, and plunged into his recital.",Tommy stopped playing.,contradiction,contradiction,entailment,True,False,0.0625,0.0,0.0625,0.0,65,22,False,True,False
1008,and uh as a matter of fact he's a draft dodger,"He's never shirked from the draft, even when it was most dire.",contradiction,contradiction,entailment,True,False,0.1171875,0.0,0.1171875,0.0,46,62,False,True,False
1014,"They look just as good as new."" They cut them carefully and ripped away the oilskin.",They look really old even though they're new.,contradiction,contradiction,entailment,True,False,0.1875,-0.87890625,0.1875,0.87890625,84,45,False,True,False
1016,"For a second, I thought the crowd might provide me with some cover, or at least slow my pursuers down with its sheer density.",i had no where to hide.,contradiction,contradiction,entailment,True,False,0.125,-0.125,0.125,0.125,125,23,False,True,False
1018,"At the western end of Cowgate (where it meets Holyrood Road), you will see one of the few remaining sections of Edinburgh's old city wall (Flodden Wall), built following the Lang Siege of the 1570s.",Flodden Wall was built in the late 18th century.,contradiction,contradiction,entailment,True,False,0.75,0.0,0.75,0.0,198,48,False,True,False
1021,"South Carolina has no referendum right, so the Supreme Court canceled the vote and upheld the ban.",The Supreme court upheld the ban because South Carolina has no right to make referendums.,entailment,entailment,contradiction,True,False,0.390625,-0.375,0.390625,0.375,98,89,False,True,False
1031,"I feel that you probably underestimate the danger, and therefore warn you again that I can promise you no protection.","I feel that you do not underestimate the danger, and therefore I do not need to warn you.",contradiction,contradiction,entailment,True,False,0.8671875,-1.2421875,0.8671875,1.2421875,117,89,False,True,False
1035,"If necessary to meeting the restrictions imposed in the preceding sentence, the Administrator shall reduce, pro rata, the basic Phase II allowance allocations for each unit subject to the requirements of section 414.",Section 414 helps higher allowance allocations for each unit.,contradiction,contradiction,entailment,True,False,0.8671875,-0.375,0.8671875,0.375,216,61,False,True,False
1038,"Maybe in that sense, the behavior of the Pippens and Iversons of the world is defensible.",Pippens and Iverson are penguins.,contradiction,contradiction,entailment,True,False,1.3125,-0.125,1.3125,0.125,89,33,False,True,False
1042,Based on field observations and some discussions with U.S.,"It had no basis, just pure speculation. ",contradiction,contradiction,entailment,True,False,0.25,-0.25,0.25,0.25,58,40,False,True,False
1044,"See you Aug. 12, or soon thereafter, we hope.",The person told not to come until December.,contradiction,contradiction,entailment,True,False,0.3125,-0.125,0.3125,0.125,45,43,False,True,False
1046,and to have children and just get a day care or someone to take care of it and not really have the bonding process that takes place with babies and stuff you know,The children can just go to daycare.,entailment,entailment,contradiction,True,False,0.125,-0.25,0.125,0.25,162,36,False,True,False
1047,"Could you please speak to this issue, with regard to the social ramifications of gum chewing in public?",What is your opinion of gum chewing in public?,entailment,entailment,neutral,True,False,0.25,-0.5,0.25,0.5,103,46,False,True,False
1049,"Friendly Fire , by Joe Lovano and Greg Osby (Blue Note Records).",Joe Lovano didn't contribute anything to Friendly Fire. ,contradiction,contradiction,entailment,True,False,1.125,-0.12890625,1.125,0.12890625,64,56,False,True,False
1066,"The 28 sta?­tues representing the kings of Judah and Israel have been remodeled after the drawings of Viollet-le-Duc; the original ones were pulled down during the Revolution, since they were thought to be the kings of France.",The 28 statues were erected during the French Revolution.,contradiction,contradiction,entailment,True,False,1.0,-0.37109375,1.0,0.37109375,226,57,False,True,False
1069,"While the NIPA measure reflects how government saving affects national saving available for investment, the unified budget measure is the more common frame of reference for discussing federal fiscal policy issues.","The NIPA measure reflects how government savings affects national saving available for invest, but the unified budget measure is more commonly used.",entailment,entailment,contradiction,True,False,0.625,-0.125,0.625,0.125,213,148,False,True,False
1071,"No, John, I said, ""it isn't one of us. ","It is one of us, I told John.",contradiction,contradiction,entailment,True,False,0.375,-0.375,0.375,0.375,39,29,False,True,False
1081,he's not a starter,He does not open.,entailment,entailment,contradiction,True,False,0.25,-0.37109375,0.25,0.37109375,18,17,False,True,False
1088,"Though the two cities remained unlinked by rail, this was about to change quickly.",The two cities did not have a railway between them.,entailment,entailment,contradiction,True,False,0.375,-0.24609375,0.375,0.24609375,82,51,False,True,False
1093, Folklore of Ibiza,War history of Ibiza,contradiction,contradiction,entailment,True,False,0.375,-0.5,0.375,0.5,18,20,False,True,False
1100,"Despite huge projected increases in food production, per capita food consumption in South Asia, the Middle East, and the less-developed nations of Africa will scarcely improve or will actually decline below present inadequate levels.","Despite the predicted increases in food production, less-developed African nations will improve or decline.",entailment,entailment,contradiction,True,False,0.375,-2.6171875,0.375,2.6171875,233,107,False,True,False
1107,"We are assured of success?""","""Are we definitely going to be successful?""",entailment,entailment,neutral,True,False,0.3125,-0.25,0.3125,0.25,27,43,False,True,False
1110,uh-huh i i thought they did an excellent job of actually aging the person you know from when he was a little kid to little older to little older to except the last the very last you know the last person the last actor that played the kid,It was a very crappy job they did as they tried to make him grow up through the years.,contradiction,contradiction,entailment,True,False,0.5,-0.25,0.5,0.25,237,86,False,True,False
1119,They proclaimed Japan's mission to bring progress to its backward Asian neighbors in language not so very different from that of the Europeans in Africa or the US in Latin America.,Japan had no intention of progressing its Asian neighbors in the area of language.,contradiction,contradiction,entailment,True,False,0.625,0.0,0.625,0.0,180,82,False,True,False
1125,(j) Promotional items a member receives as a consequence of using travel or transportation services procured by the United States or accepted pursuant to 31,A non-member can receive promotional items if they are from Spain and do not travel.,contradiction,contradiction,entailment,True,False,1.375,-0.25,1.375,0.25,156,84,False,True,False
