doc_id,question,choices,correct_answer,llada_prediction,llama_prediction,llada_correct,llama_correct,llada_margin,llama_margin,llada_confidence,llama_confidence,question_length,num_choices,agreement,llada_advantage,llama_advantage
75,"Q: Robin's brother was hungry, too, so Robin cut the sandwich in half. How would Robin feel afterwards? 
  choice: Accommodating
  choice: Friendly
  choice: Hungry
A:","['Accommodating', 'Hungry', 'Friendly']",Accommodating,Accommodating,Accommodating,True,True,3.593201395124197,1.0625,3.593201395124197,1.0625,167,3,True,False,False
76,"Q: Addison regarded every girl as somebody who should be treated by their actions. How would Others feel as a result? 
  choice: Bored now
  choice: Loved now
  choice: Passive now
A:","['Bored now', 'Loved now', 'Passive now']",Loved now,Loved now,Bored now,True,False,2.9071553125977516,-0.875,2.9071553125977516,0.875,183,3,False,True,False
77,"Q: Remy challenged them to a game and then beat them so much. How would they feel as a result? 
  choice: Happy
  choice: Proud
  choice: Weak
A:","['Weak', 'Proud', 'Happy']",Weak,Proud,Happy,False,False,-12.5401611328125,-1.75,12.5401611328125,1.75,145,3,True,False,False
78,"Q: Casey gave some money to Jesse so she could go to the movie. How would you describe Casey? 
  choice: Giving
  choice: Greedy
  choice: Thankful
A:","['Thankful', 'Greedy', 'Giving']",Giving,Giving,Giving,True,True,7.2319324016571045,4.306640625,7.2319324016571045,4.306640625,150,3,True,False,False
79,"Q: Lee gave birth to ten babies over a span of ten years. How would you describe Lee? 
  choice: Barren
  choice: Caring
  choice: Would love her children
A:","['Barren', 'Caring', 'Would love her children']",Would love her children,Barren,Barren,False,False,-2.182032324373722,-1.1953125,2.182032324373722,1.1953125,157,3,True,False,False
80,"Q: Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. How would Others feel as a result? 
  choice: Awkward
  choice: Hungry
  choice: Thinks differently
A:","['Thinks differently', 'Awkward', 'Hungry']",Awkward,Awkward,Awkward,True,True,5.970053128898144,2.61328125,5.970053128898144,2.61328125,210,3,True,False,False
81,"Q: Remy understood every mystery because she was a famous mystery writer. What will Others want to do after? 
  choice: Ask Remy more
  choice: Be a mystery writer
  choice: Destroy Remy's books
A:","['Ask Remy more', ""Destroy Remy's books"", 'Be a mystery writer']",Ask Remy more,Ask Remy more,Ask Remy more,True,True,5.750940591096878,0.625,5.750940591096878,0.625,197,3,True,False,False
82,"Q: Kendall persisted after being told no, and eventually had a positive effect on Lee. What will Lee want to do next? 
  choice: Give a punch to Kendall's face
  choice: Give into Kendall
  choice: Refuse to help Kendall
A:","['Give into Kendall', ""Give a punch to Kendall's face"", 'Refuse to help Kendall']",Give into Kendall,Give into Kendall,Give a punch to Kendall's face,True,False,5.507340375334024,-1.59375,5.507340375334024,1.59375,223,3,False,True,False
83,"Q: Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. What will Alex want to do next? 
  choice: Ale who has worshiped jesus
  choice: Be discouraged by others
  choice: Not listen to others
A:","['Ale who has worshiped jesus', 'Be discouraged by others', 'Not listen to others']",Not listen to others,Ale who has worshiped jesus,Not listen to others,False,True,-3.9326787553727627,0.078125,3.9326787553727627,0.078125,233,3,False,False,True
84,"Q: Cameron got a new video game and wanted to spend the night playing it. How would Cameron feel afterwards? 
  choice: A gamer
  choice: Addicted to video games
  choice: Tired
A:","['Tired', 'Addicted to video games', 'A gamer']",A gamer,Addicted to video games,A gamer,False,True,-0.391694612801075,0.15625,0.391694612801075,0.15625,180,3,False,False,True
85,"Q: Alex grew closer to their significant other after they vacationed together. How would Alex feel afterwards? 
  choice: Back from vacation
  choice: Happy
  choice: In love
A:","['In love', 'Happy', 'Back from vacation']",In love,Back from vacation,In love,False,True,-2.439288005232811,0.171875,2.439288005232811,0.171875,177,3,False,False,True
86,"Q: Aubrey got gas at the station and got some snacks for the drive. Why did Aubrey do this? 
  choice: Find a gas station to stop at
  choice: Have fuel
  choice: Make a snack
A:","['Find a gas station to stop at', 'Make a snack', 'Have fuel']",Have fuel,Have fuel,Find a gas station to stop at,True,False,2.127593219280243,-1.421875,2.127593219280243,1.421875,178,3,False,True,False
87,"Q: Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. How would you describe Riley? 
  choice: As silly
  choice: As talkative
  choice: Like a person who was thoughtful
A:","['As talkative', 'As silly', 'Like a person who was thoughtful']",As silly,Like a person who was thoughtful,As silly,False,True,-5.900252144783735,0.125,5.900252144783735,0.125,206,3,False,False,True
88,"Q: Aubrey fed Tracy's kids spaghetti after the baseball practice. How would Tracy feel as a result? 
  choice: Like she was ignored
  choice: No one cared about her
  choice: Relieved
A:","['Like she was ignored', 'No one cared about her', 'Relieved']",Relieved,Relieved,Like she was ignored,True,False,4.377909325063229,-1.3203125,4.377909325063229,1.3203125,186,3,False,True,False
89,"Q: Quinn cried their eyes out and ate a whole carton of icecream over her breakup. What will Quinn want to do next? 
  choice: Get back together with her boyrfrined
  choice: Keep crying
  choice: Purchase ice cream
A:","['Get back together with her boyrfrined', 'Purchase ice cream', 'Keep crying']",Keep crying,Purchase ice cream,Keep crying,False,True,-3.2124460488557816,0.53125,3.2124460488557816,0.53125,218,3,False,False,True
90,"Q: remy had a good talk with aubrey so aubrey understood remy better now. How would Remy feel as a result? 
  choice: Anxious
  choice: Calm
  choice: Unsatisfied
A:","['Unsatisfied', 'Calm', 'Anxious']",Calm,Calm,Calm,True,True,7.096164703369141,0.7578125,7.096164703369141,0.7578125,165,3,True,False,False
91,"Q: Alex took care of the children after school so that their parents could continue to work. What will Alex want to do next? 
  choice: Fight the parents
  choice: Go home
  choice: Play games with the kids
A:","['Go home', 'Play games with the kids', 'Fight the parents']",Play games with the kids,Go home,Go home,False,False,-0.1219920739531517,-0.515625,0.1219920739531517,0.515625,209,3,True,False,False
92,"Q: Taylor taught math in the schools where underprivileged children studied. How would Taylor feel afterwards? 
  choice: Frustrated by her inexperience teaching
  choice: Impacting the community
  choice: Jealous of teachers that are not in the school
A:","['Frustrated by her inexperience teaching', 'Jealous of teachers that are not in the school', 'Impacting the community']",Impacting the community,Impacting the community,Frustrated by her inexperience teaching,True,False,4.824454449117184,-0.5,4.824454449117184,0.5,255,3,False,True,False
93,"Q: Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. What will Sydney want to do next? 
  choice: She will cry and run away
  choice: She will thank her for the necklace
  choice: They'll get a kiss
A:","['She will cry and run away', 'She will thank her for the necklace', ""They'll get a kiss""]",She will thank her for the necklace,She will thank her for the necklace,She will cry and run away,True,False,0.20625510811805725,-0.5078125,0.20625510811805725,0.5078125,275,3,False,True,False
94,"Q: Kendall didn't get the job despite the interviewer telling her she was qualified. How would the interviewer feel as a result? 
  choice: Happy for Kendall
  choice: Like Kendall was the best
  choice: Like they lied to Kendall
A:","['Like Kendall was the best', 'Happy for Kendall', 'Like they lied to Kendall']",Like they lied to Kendall,Like they lied to Kendall,Happy for Kendall,True,False,5.173391714692116,-0.640625,5.173391714692116,0.640625,232,3,False,True,False
95,"Q: Riley talked to their friends about what they should do that night. Why did Riley do this? 
  choice: Do something fun
  choice: Go out
  choice: Hang out
A:","['Go out', 'Do something fun', 'Hang out']",Do something fun,Do something fun,Go out,True,False,3.7810235768556595,-0.609375,3.7810235768556595,0.609375,160,3,False,True,False
96,"Q: Remy went into town and found a fun place to get treats and ate some ice cream. What does Remy need to do before this? 
  choice: Have excitement
  choice: Lock his house when leaving
  choice: Settle down
A:","['Settle down', 'Have excitement', 'Lock his house when leaving']",Lock his house when leaving,Lock his house when leaving,Have excitement,True,False,0.7811950258910656,-1.875,0.7811950258910656,1.875,211,3,False,True,False
97,"Q: Carson was at a friend's house playing video games to get away from his arguing parents. What does Carson need to do before this? 
  choice: Run over to his friends house
  choice: Stretch out the time at their friends
  choice: Try a different game
A:","['Try a different game', 'Run over to his friends house', 'Stretch out the time at their friends']",Run over to his friends house,Run over to his friends house,Run over to his friends house,True,True,5.0259606800973415,1.578125,5.0259606800973415,1.578125,255,3,True,False,False
98,"Q: Taylor taught math in the schools and got a lot of praise for his style of teaching. Why did Taylor do this? 
  choice: Continue teaching
  choice: Educate other teachers
  choice: Loved
A:","['Loved', 'Continue teaching', 'Educate other teachers']",Continue teaching,Continue teaching,Educate other teachers,True,False,4.464032381772995,-0.421875,4.464032381772995,0.421875,192,3,False,True,False
99,"Q: Robin pulled Carson over for speeding and then didnt write him a ticket. Why did Robin do this? 
  choice: Hated him
  choice: Issue a warning
  choice: Thought he was cute
A:","['Thought he was cute', 'Issue a warning', 'Hated him']",Issue a warning,Issue a warning,Issue a warning,True,True,7.459755588322878,0.453125,7.459755588322878,0.453125,178,3,True,False,False
100,"Q: Robin left food out for the animals in her backyard to come and enjoy. What will Robin want to do next? 
  choice: Chase the animals away
  choice: Go out in the backyard
  choice: Watch the animals eat
A:","['Chase the animals away', 'Watch the animals eat', 'Go out in the backyard']",Watch the animals eat,Watch the animals eat,Chase the animals away,True,False,1.5490835309028625,-1.4921875,1.5490835309028625,1.4921875,208,3,False,True,False
101,"Q: Alex spent a minute thinking and finally decided to take action over it. Why did Alex do this? 
  choice: Have free time
  choice: Wanted to be foolhardy
  choice: Wanted to have the best response
A:","['Have free time', 'Wanted to have the best response', 'Wanted to be foolhardy']",Wanted to have the best response,Wanted to have the best response,Have free time,True,False,5.41561459004879,-3.203125,5.41561459004879,3.203125,202,3,False,True,False
102,"Q: Bailey was not doing well at work but wanted to change the perspective to feel better. How would you describe Bailey? 
  choice: Worried
  choice: Confident
A:","['Confident', 'Worried']",Worried,Confident,Worried,False,True,-0.0513613224029541,0.828125,0.0513613224029541,0.828125,162,2,False,False,True
103,"Q: Sydney is a fan of Hillary Clinton. One day she found a biography of Hillary Clinton. Sydney wanted to read it. Why did Sydney do this? 
  choice: Become friends with Hillary Clinton
  choice: Get her glasses
  choice: Know more about Hillary Clinton
A:","['Know more about Hillary Clinton', 'Become friends with Hillary Clinton', 'Get her glasses']",Know more about Hillary Clinton,Know more about Hillary Clinton,Know more about Hillary Clinton,True,True,7.394569801166654,0.3828125,7.394569801166654,0.3828125,256,3,True,False,False
